40,-75.246480,-75.241920,1.000000,-75.221720
58.898000,0.957030,-71.537510,-71.537500,1.000000,-71.562010
58.900000,0.947270,-71.537510,-71.537500,1.000000,-71.561980
58.901000,0.908200,-71.537510,-71.537500,1.000000,-71.561980
58.902000,0.957030,-71.537500,-71.537500,1.000000,-71.561970
58.903000,0.937500,-71.537500,-71.537500,1.000000,-71.561970
58.904000,0.947270,-71.537490,-71.537500,1.000000,-71.561970
58.905000,0.957030,-71.537490,-71.537500,1.000000,-71.561960
58.906000,0.927730,-71.537480,-71.537500,1.000000,-71.561960
58.907000,0.878910,-71.537490,-71.537500,1.000000,-71.561960
58.908000,0.966800,-71.537490,-71.537500,1.000000,-71.561940
58.909000,0.947270,-71.537500,-71.537500,1.000000,-71.561930
58.910000,0.878910,-71.537500,-71.537500,1.000000,-71.561930
58.911000,0.888670,-71.537510,-71.537500,1.000000,-71.561940
58.912000,0.976560,-71.537500,-71.537500,1.000000,-71.561960
58.913000,0.898440,-71.537500,-71.537500,1.000000,-71.561970
58.914000,0.888670,-71.537500,-71.537500,1.000000,-71.561970
58.915000,0.947270,-71.537500,-71.537500,1.000000,-71.561970
58.915000,0.947270,-71.537500,-71.537500,1.000000,-71.561970
58.916000,0.927730,-71.537500,-71.537500,1.000000,-71.561980
58.917000,0.908200,-71.537500,-71.537500,1.000000,-71.561980
58.936000,0.937500,-71.537500,-71.537500,1.000000,-71.561960
58.937000,0.957030,-71.537500,-71.537500,1.000000,-71.561960
58.939000,0.908200,-71.537490,-71.537500,1.000000,-71.561960
58.940000,0.937500,-71.537490,-71.537500,1.000000,-71.561930
58.941000,0.927730,-71.537490,-71.537500,1.000000,-71.561940
58.942000,0.947270,-71.537500,-71.537500,1.000000,-71.561930
58.943000,0.947270,-71.537500,-71.537500,1.000000,-71.561930
58.944000,0.917970,-71.537500,-71.537500,1.000000,-71.561930
58.945000,0.908200,-71.537500,-71.537500,1.000000,-71.561960
58.946000,0.898440,-71.537500,-71.537500,1.000000,-71.561960
58.947000,0.839840,-71.537500,-71.537500,1.000000,-71.561960
58.948000,0.908200,-71.537510,-71.537500,1.000000,-71.561960
58.949000,0.937500,-71.537510,-71.537500,1.000000,-71.561970
58.950000,0.898440,-71.537510,-71.537500,1.000000,-71.561960
58.951000,1.015630,-71.537500,-71.537500,1.000000,-71.561970
58.952000,0.976560,-71.537510,-71.537500,1.000000,-71.561970
58.953000,0.917970,-71.537500,-71.537500,1.000000,-71.561970
58.954000,0.976560,-71.537490,-71.537500,1.000000,-71.561970
58.955000,0.878910,-71.537490,-71.537500,1.000000,-71.561980
58.956000,0.966800,-71.537490,-71.537500,1.000000,-71.562000
58.975000,0.957030,-71.537500,-71.537500,1.000000,-71.561930
58.976000,0.937500,-71.537490,-71.537500,1.000000,-71.561930
58.978000,0.947270,-71.537500,-71.537500,1.000000,-71.561940
58.979000,0.917970,-71.537500,-71.537500,1.000000,-71.561960
58.980000,0.908200,-71.537500,-71.537500,1.000000,-71.561970
58.981000,0.927730,-71.537510,-71.537500,1.000000,-71.561960
58.982000,0.996090,-71.537510,-71.537500,1.000000,-71.561960
58.983000,0.947270,-71.537510,-71.537500,1.000000,-71.561970
58.984000,0.996090,-71.537510,-71.537500,1.000000,-71.561970
58.985000,0.927730,-71.537510,-71.537500,1.000000,-71.561960
58.986000,0.966800,-71.537500,-71.537500,1.000000,-71.561970
58.987000,0.927730,-71.537500,-71.537500,1.000000,-71.561970
58.988000,0.986330,-71.537490,-71.537500,1.000000,-71.561970
58.989000,0.917970,-71.537490,-71.537500,1.000000,-71.561980
58.990000,0.976560,-71.537490,-71.537500,1.000000,-71.561980
58.991000,0.937500,-71.537500,-71.537500,1.000000,-71.561980
58.992000,1.015630,-71.537510,-71.537500,1.000000,-71.561980
58.993000,0.869140,-71.537500,-71.537500,1.000000,-71.561980
58.994000,0.947270,-71.537510,-71.537500,1.000000,-71.561970
58.995000,0.927730,-71.537500,-71.537500,1.000000,-71.561970
59.011000,0.937500,-71.537510,-71.537500,1.000000,-71.561910
59.012000,0.898440,-71.537510,-71.537500,1.000000,-71.561940
59.014000,0.976560,-71.537510,-71.537500,1.000000,-71.561960
59.015000,0.908200,-71.537500,-71.537500,1.000000,-71.561960
59.016000,0.966800,-71.537490,-71.537500,1.000000,-71.561960
59.017000,0.859380,-71.537500,-71.537500,1.000000,-71.561970
59.018000,0.937500,-71.537500,-71.537500,1.000000,-71.561970
59.019000,0.937500,-71.537500,-71.537500,1.000000,-71.561970
59.020000,0.996090,-71.537500,-71.537500,1.000000,-71.561970
59.021000,0.957030,-71.537500,-71.537500,1.000000,-71.561970
59.022000,0.908200,-71.537510,-71.537500,1.000000,-71.561970
59.023000,0.976560,-71.537510,-71.537500,1.000000,-71.561970
59.024000,0.917970,-71.537500,-71.537500,1.000000,-71.561960
59.025000,0.986330,-71.537500,-71.537500,1.000000,-71.561970
59.026000,0.976560,-71.537500,-71.537500,1.000000,-71.561970
59.027000,0.947270,-71.537500,-71.537500,1.000000,-71.561970
59.028000,0.937500,-71.537500,-71.537500,1.000000,-71.561960
59.029000,0.937500,-71.537500,-71.537500,1.000000,-71.561970
59.030000,0.888670,-71.537510,-71.537500,1.000000,-71.561960
59.031000,0.986330,-71.537510,-71.537500,1.000000,-71.561960
59.044000,0.888670,-71.537500,-71.537500,1.000000,-71.561910
59.045000,0.898440,-71.537500,-71.537500,1.000000,-71.561930
59.047000,0.966800,-71.537500,-71.537500,1.000000,-71.561930
59.048000,0.976560,-71.537510,-71.537500,1.000000,-71.561940
59.049000,0.957030,-71.537500,-71.537500,1.000000,-71.561960
59.050000,0.898440,-71.537500,-71.537500,1.000000,-71.561930
59.051000,0.937500,-71.537500,-71.537500,1.000000,-71.561960
59.052000,0.937500,-71.537510,-71.537500,1.000000,-71.561960
59.053000,0.927730,-71.537500,-71.537500,1.000000,-71.561960
59.054000,0.947270,-71.537510,-71.537500,1.000000,-71.561970
59.055000,0.917970,-71.537500,-71.537500,1.000000,-71.561970
59.056000,0.976560,-71.537500,-71.537500,1.000000,-71.561970
59.057000,0.937500,-71.537490,-71.537500,1.000000,-71.561970
59.058000,0.947270,-71.537500,-71.537500,1.000000,-71.561960
59.059000,0.927730,-71.537500,-71.537500,1.000000,-71.561970
59.060000,0.957030,-71.537500,-71.537500,1.000000,-71.561970
59.061000,0.878910,-71.537510,-71.537500,1.000000,-71.561970
59.062000,0.947270,-71.537500,-71.537500,1.000000,-71.561960
59.063000,0.947270,-71.537500,-71.537500,1.000000,-71.561960
59.064000,0.927730,-71.537500,-71.537500,1.000000,-71.561930
59.077000,0.957030,-71.537510,-71.537500,1.000000,-71.561910
59.078000,0.927730,-71.537510,-71.537500,1.000000,-71.561910
59.080000,0.908200,-71.537500,-71.537500,1.000000,-71.561930
59.081000,0.908200,-71.537500,-71.537500,1.000000,-71.561930
59.082000,0.859380,-71.537490,-71.537500,1.000000,-71.561930
59.083000,0.947270,-71.537500,-71.537500,1.000000,-71.561960
59.084000,0.947270,-71.537500,-71.537500,1.000000,-71.561930
59.085000,0.908200,-71.537500,-71.537500,1.000000,-71.561940
59.086000,0.917970,-71.537510,-71.537500,1.000000,-71.561940
59.087000,0.937500,-71.537510,-71.537500,1.000000,-71.561960
59.088000,1.025390,-71.537510,-71.537500,1.000000,-71.561960
59.089000,0.947270,-71.537510,-71.537500,1.000000,-71.561960
59.090000,0.947270,-71.537500,-71.537500,1.000000,-71.561960
59.091000,0.937500,-71.537500,-71.537500,1.000000,-71.561960
59.092000,0.898440,-71.537500,-71.537500,1.000000,-71.561960
59.093000,0.888670,-71.537490,-71.537500,1.000000,-71.561960
59.094000,0.947270,-71.537490,-71.537500,1.000000,-71.561930
59.095000,0.917970,-71.537500,-71.537500,1.000000,-71.561960
59.096000,0.957030,-71.537510,-71.537500,1.000000,-71.561930
59.097000,0.878910,-71.537500,-71.537500,1.000000,-71.561930
59.122000,0.937500,-71.537510,-71.537500,1.000000,-71.561960
59.123000,0.986330,-71.537500,-71.537500,1.000000,-71.561960
59.125000,0.957030,-71.537500,-71.537500,1.000000,-71.561940
59.126000,0.986330,-71.537490,-71.537500,1.000000,-71.561940
59.127000,0.937500,-71.537500,-71.537500,1.000000,-71.561940
59.128000,0.957030,-71.537500,-71.537500,1.000000,-71.561940
59.129000,0.908200,-71.537500,-71.537500,1.000000,-71.561930
59.130000,0.937500,-71.537500,-71.537500,1.000000,-71.561930
59.131000,0.937500,-71.537500,-71.537500,1.000000,-71.561930
59.132000,0.927730,-71.537500,-71.537500,1.000000,-71.561900
59.133000,0.898440,-71.537500,-71.537500,1.000000,-71.561930
59.134000,0.947270,-71.537500,-71.537500,1.000000,-71.561900
59.135000,0.947270,-71.537490,-71.537500,1.000000,-71.561900
59.136000,0.947270,-71.537500,-71.537500,1.000000,-71.561900
59.137000,0.927730,-71.537500,-71.537500,1.000000,-71.561900
59.138000,0.898440,-71.537500,-71.537500,1.000000,-71.561900
59.139000,0.996090,-71.537500,-71.537500,1.000000,-71.561900
59.139000,0.996090,-71.537500,-71.537500,1.000000,-71.561900
59.140000,0.947270,-71.537510,-71.537500,1.000000,-71.561890
59.141000,0.976560,-71.537510,-71.537500,1.000000,-71.561900
59.142000,0.937500,-71.537510,-71.537500,1.000000,-71.561900
59.152000,0.917970,-71.537510,-71.537500,1.000000,-71.561930
59.153000,0.947270,-71.537510,-71.537500,1.000000,-71.561930
59.155000,0.976560,-71.537510,-71.537500,1.000000,-71.561930
59.156000,0.898440,-71.537500,-71.537500,1.000000,-71.561940
59.157000,0.947270,-71.537500,-71.537500,1.000000,-71.561930
59.158000,0.996090,-71.537490,-71.537500,1.000000,-71.561960
59.159000,0.947270,-71.537490,-71.537500,1.000000,-71.561930
59.160000,0.908200,-71.537500,-71.537500,1.000000,-71.561930
59.161000,0.898440,-71.537500,-71.537500,1.000000,-71.561930
59.162000,0.849610,-71.537500,-71.537500,1.000000,-71.561910
59.163000,0.947270,-71.537510,-71.537500,1.000000,-71.561910
59.164000,0.966800,-71.537510,-71.537500,1.000000,-71.561900
59.165000,0.908200,-71.537510,-71.537500,1.000000,-71.561910
59.166000,0.927730,-71.537510,-71.537500,1.000000,-71.561900
59.167000,0.888670,-71.537500,-71.537500,1.000000,-71.561900
59.168000,0.947270,-71.537490,-71.537500,1.000000,-71.561890
59.169000,0.947270,-71.537490,-71.537500,1.000000,-71.561900
59.170000,0.917970,-71.537490,-71.537500,1.000000,-71.561890
59.171000,0.976560,-71.537490,-71.537500,1.000000,-71.561900
59.172000,0.849610,-71.537490,-71.537500,1.000000,-71.561900
59.188000,0.937500,-71.537500,-71.537500,1.000000,-71.561930
59.189000,0.908200,-71.537500,-71.537500,1.000000,-71.561930
59.191000,0.917970,-71.537510,-71.537500,1.000000,-71.561910
59.192000,0.917970,-71.537500,-71.537500,1.000000,-71.561910
59.193000,0.947270,-71.537500,-71.537500,1.000000,-71.561910
59.194000,0.927730,-71.537490,-71.537500,1.000000,-71.561930
59.195000,0.976560,-71.537490,-71.537500,1.000000,-71.561900
59.196000,0.908200,-71.537490,-71.537500,1.000000,-71.561900
59.197000,0.927730,-71.537500,-71.537500,1.000000,-71.561900
59.198000,0.888670,-71.537500,-71.537500,1.000000,-71.561900
59.199000,0.937500,-71.537500,-71.537500,1.000000,-71.561900
59.200000,0.937500,-71.537510,-71.537500,1.000000,-71.561890
59.201000,0.937500,-71.537510,-71.537500,1.000000,-71.561890
59.202000,0.917970,-71.537510,-71.537500,1.000000,-71.561890
59.203000,0.917970,-71.537510,-71.537500,1.000000,-71.561890
59.204000,0.927730,-71.537500,-71.537500,1.000000,-71.561900
59.205000,0.976560,-71.537500,-71.537500,1.000000,-71.561900
59.206000,0.937500,-71.537490,-71.537500,1.000000,-71.561900
59.207000,0.986330,-71.537500,-71.537500,1.000000,-71.561900
59.208000,0.878910,-71.537490,-71.537500,1.000000,-71.561900
59.221000,0.937500,-71.537490,-71.537500,1.000000,-71.561930
59.222000,0.888670,-71.537490,-71.537500,1.000000,-71.561930
59.224000,0.927730,-71.537510,-71.537500,1.000000,-71.561930
59.225000,0.869140,-71.537510,-71.537500,1.000000,-71.561910
59.226000,0.947270,-71.537510,-71.537500,1.000000,-71.561930
59.227000,0.937500,-71.537500,-71.537500,1.000000,-71.561930
59.228000,0.957030,-71.537510,-71.537500,1.000000,-71.561900
59.229000,0.927730,-71.537500,-71.537500,1.000000,-71.561900
59.230000,0.917970,-71.537500,-71.537500,1.000000,-71.561900
59.231000,0.917970,-71.537490,-71.537500,1.000000,-71.561900
59.232000,0.927730,-71.537490,-71.537500,1.000000,-71.561890
59.233000,0.888670,-71.537490,-71.537500,1.000000,-71.561890
59.234000,0.976560,-71.537490,-71.537500,1.000000,-71.561890
59.235000,0.917970,-71.537500,-71.537500,1.000000,-71.561870
59.236000,0.917970,-71.537500,-71.537500,1.000000,-71.561870
59.237000,0.927730,-71.537510,-71.537500,1.000000,-71.561890
59.238000,0.966800,-71.537510,-71.537500,1.000000,-71.561890
59.239000,0.908200,-71.537510,-71.537500,1.000000,-71.561890
59.240000,0.976560,-71.537510,-71.537500,1.000000,-71.561870
59.241000,0.947270,-71.537510,-71.537500,1.000000,-71.561870
59.251000,0.917970,-71.537510,-71.537500,1.000000,-71.561910
59.252000,0.927730,-71.537510,-71.537500,1.000000,-71.561900
59.254000,0.917970,-71.537490,-71.537500,1.000000,-71.561910
59.255000,0.917970,-71.537500,-71.537500,1.000000,-71.561900
59.256000,0.849610,-71.537500,-71.537500,1.000000,-71.561910
59.257000,0.908200,-71.537500,-71.537500,1.000000,-71.561910
59.258000,0.908200,-71.537500,-71.537500,1.000000,-71.561910
59.259000,1.005860,-71.537510,-71.537500,1.000000,-71.561900
59.260000,0.908200,-71.537510,-71.537500,1.000000,-71.561930
59.261000,0.888670,-71.537510,-71.537500,1.000000,-71.561900
59.262000,0.869140,-71.537510,-71.537500,1.000000,-71.561900
59.263000,0.947270,-71.537500,-71.537500,1.000000,-71.561900
59.264000,0.927730,-71.537500,-71.537500,1.000000,-71.561900
59.265000,1.005860,-71.537490,-71.537500,1.000000,-71.561890
59.266000,0.908200,-71.537490,-71.537500,1.000000,-71.561890
59.267000,0.927730,-71.537490,-71.537500,1.000000,-71.561870
59.268000,0.927730,-71.537500,-71.537500,1.000000,-71.561900
59.269000,0.908200,-71.537510,-71.537500,1.000000,-71.561870
59.270000,0.927730,-71.537520,-71.537500,1.000000,-71.561890
59.271000,0.908200,-71.537520,-71.537500,1.000000,-71.561890
59.284000,0.957030,-71.537500,-71.537500,1.000000,-71.561910
59.285000,0.917970,-71.537500,-71.537500,1.000000,-71.561930
59.287000,0.820310,-71.537500,-71.537500,1.000000,-71.561910
59.288000,0.888670,-71.537490,-71.537500,1.000000,-71.561910
59.289000,0.898440,-71.537490,-71.537500,1.000000,-71.561910
59.290000,0.947270,-71.537500,-71.537500,1.000000,-71.561910
59.291000,0.957030,-71.537500,-71.537500,1.000000,-71.561900
59.292000,0.976560,-71.537510,-71.537500,1.000000,-71.561900
59.293000,0.859380,-71.537510,-71.537500,1.000000,-71.561900
59.294000,0.908200,-71.537510,-71.537500,1.000000,-71.561900
59.295000,0.937500,-71.537510,-71.537500,1.000000,-71.561900
59.296000,0.947270,-71.537500,-71.537500,1.000000,-71.561890
59.297000,0.937500,-71.537500,-71.537500,1.000000,-71.561890
59.298000,0.878910,-71.537500,-71.537500,1.000000,-71.561870
59.299000,0.917970,-71.537500,-71.537500,1.000000,-71.561890
59.300000,0.937500,-71.537510,-71.537500,1.000000,-71.561870
59.301000,0.947270,-71.537500,-71.537500,1.000000,-71.561890
59.302000,0.976560,-71.537510,-71.537500,1.000000,-71.561870
59.303000,0.927730,-71.537500,-71.537500,1.000000,-71.561870
59.304000,0.908200,-71.537500,-71.537500,1.000000,-71.561870
59.320000,0.888670,-71.537490,-71.537500,1.000000,-71.561900
59.321000,0.966800,-71.537500,-71.537500,1.000000,-71.561900
59.323000,0.966800,-71.537500,-71.537500,1.000000,-71.561900
59.324000,0.771480,-71.537510,-71.537500,1.000000,-71.561900
59.325000,0.966800,-71.537510,-71.537500,1.000000,-71.561900
59.326000,0.908200,-71.537510,-71.537500,1.000000,-71.561900
59.327000,0.986330,-71.537500,-71.537500,1.000000,-71.561890
59.328000,0.888670,-71.537500,-71.537500,1.000000,-71.561900
59.329000,0.996090,-71.537490,-71.537500,1.000000,-71.561870
59.330000,0.917970,-71.537490,-71.537500,1.000000,-71.561890
59.331000,0.937500,-71.537500,-71.537500,1.000000,-71.561890
59.332000,0.927730,-71.537510,-71.537500,1.000000,-71.561870
59.333000,0.927730,-71.537510,-71.537500,1.000000,-71.561870
59.334000,0.927730,-71.537510,-71.537500,1.000000,-71.561870
59.335000,0.898440,-71.537510,-71.537500,1.000000,-71.561870
59.336000,0.898440,-71.537510,-71.537500,1.000000,-71.561870
59.336000,0.898440,-71.537510,-71.537500,1.000000,-71.561870
59.337000,0.908200,-71.537500,-71.537500,1.000000,-71.561870
59.338000,0.947270,-71.537500,-71.537500,1.000000,-71.561860
59.339000,0.917970,-71.537500,-71.537500,1.000000,-71.561870
59.340000,0.888670,-71.537490,-71.537500,1.000000,-71.561860
59.365000,0.888670,-71.537510,-71.537500,1.000000,-71.561870
59.366000,0.878910,-71.537510,-71.537500,1.000000,-71.561860
59.368000,0.859380,-71.537510,-71.537500,1.000000,-71.561870
59.369000,0.937500,-71.537500,-71.537500,1.000000,-71.561860
59.370000,0.898440,-71.537500,-71.537500,1.000000,-71.561870
59.371000,0.878910,-71.537490,-71.537500,1.000000,-71.561860
59.372000,0.849610,-71.537500,-71.537500,1.000000,-71.561870
59.373000,0.937500,-71.537500,-71.537500,1.000000,-71.561870
59.374000,0.937500,-71.537510,-71.537500,1.000000,-71.561890
59.375000,0.976560,-71.537510,-71.537500,1.000000,-71.561890
59.376000,0.976560,-71.537510,-71.537500,1.000000,-71.561870
59.377000,0.908200,-71.537510,-71.537500,1.000000,-71.561870
59.378000,0.908200,-71.537510,-71.537500,1.000000,-71.561890
59.379000,0.986330,-71.537500,-71.537500,1.000000,-71.561890
59.380000,0.947270,-71.537500,-71.537500,1.000000,-71.561900
59.381000,0.927730,-71.537490,-71.537500,1.000000,-71.561870
59.382000,0.898440,-71.537490,-71.537500,1.000000,-71.561900
59.383000,0.908200,-71.537500,-71.537500,1.000000,-71.561900
59.384000,0.966800,-71.537490,-71.537500,1.000000,-71.561900
59.385000,0.947270,-71.537490,-71.537500,1.000000,-71.561890
59.398000,0.898440,-71.537510,-71.537500,1.000000,-71.561860
59.399000,0.927730,-71.537510,-71.537500,1.000000,-71.561860
59.401000,0.976560,-71.537510,-71.537500,1.000000,-71.561840
59.402000,0.947270,-71.537500,-71.537500,1.000000,-71.561860
59.403000,0.947270,-71.537500,-71.537500,1.000000,-71.561860
59.404000,0.947270,-71.537500,-71.537500,1.000000,-71.561860
59.405000,0.888670,-71.537490,-71.537500,1.000000,-71.561870
59.406000,0.859380,-71.537490,-71.537500,1.000000,-71.561870
59.407000,0.937500,-71.537500,-71.537500,1.000000,-71.561870
59.408000,0.996090,-71.537510,-71.537500,1.000000,-71.561890
59.409000,0.908200,-71.537510,-71.537500,1.000000,-71.561870
59.410000,0.908200,-71.537510,-71.537500,1.000000,-71.561870
59.411000,0.898440,-71.537510,-71.537500,1.000000,-71.561870
59.412000,0.927730,-71.537510,-71.537500,1.000000,-71.561890
59.413000,0.957030,-71.537510,-71.537500,1.000000,-71.561890
59.414000,0.937500,-71.537500,-71.537500,1.000000,-71.561900
59.415000,0.839840,-71.537500,-71.537500,1.000000,-71.561890
59.416000,0.937500,-71.537490,-71.537500,1.000000,-71.561900
59.417000,0.966800,-71.537490,-71.537500,1.000000,-71.561910
59.418000,0.927730,-71.537500,-71.537500,1.000000,-71.561900
59.431000,0.957030,-71.537510,-71.537500,1.000000,-71.561860
59.432000,0.937500,-71.537510,-71.537500,1.000000,-71.561860
59.434000,0.917970,-71.537510,-71.537500,1.000000,-71.561840
59.435000,0.947270,-71.537500,-71.537500,1.000000,-71.561860
59.436000,0.869140,-71.537500,-71.538890,1.000000,-71.561860
59.437000,0.927730,-71.537490,-71.543050,1.000000,-71.561870
59.438000,0.957030,-71.537500,-71.550000,1.000000,-71.561870
59.439000,0.869140,-71.537530,-71.558330,1.000000,-71.561860
59.440000,0.654300,-71.537630,-71.566670,1.000000,-71.561870
59.441000,0.322270,-71.537850,-71.575000,1.000000,-71.561870
59.442000,-0.048830,-71.538230,-71.583330,1.000000,-71.561900
59.443000,-0.244140,-71.538800,-71.591670,1.000000,-71.561960
59.444000,-0.556640,-71.539600,-71.600000,1.000000,-71.562030
59.445000,-0.771480,-71.540660,-71.608330,1.000000,-71.562120
59.446000,-0.996090,-71.542010,-71.616670,1.000000,-71.562280
59.447000,-1.064450,-71.543640,-71.625000,1.000000,-71.562460
59.448000,-1.054690,-71.545560,-71.633330,1.000000,-71.562690
59.449000,-1.142580,-71.547790,-71.641670,1.000000,-71.562970
59.450000,-1.044920,-71.550220,-71.650000,1.000000,-71.563300
59.451000,-1.162110,-71.552960,-71.658330,1.000000,-71.563820
59.482000,-1.533200,-71.712360,-71.916670,1.000000,-71.649500
59.483000,-1.484380,-71.719010,-71.925000,1.000000,-71.655590
59.485000,-1.640630,-71.732350,-71.941670,1.000000,-71.668250
59.486000,-1.777340,-71.739130,-71.950000,1.000000,-71.674870
59.487000,-1.767580,-71.745960,-71.958330,1.000000,-71.681580
59.488000,-1.787110,-71.752830,-71.966670,1.000000,-71.688730
59.489000,-1.796880,-71.759770,-71.975000,1.000000,-71.696220
59.490000,-1.796880,-71.766790,-71.983330,1.000000,-71.703960
59.491000,-1.757810,-71.773870,-71.991670,1.000000,-71.711850
59.492000,-1.767580,-71.781030,-72.000000,1.000000,-71.719840
59.493000,-1.708980,-71.788250,-72.008330,1.000000,-71.727930
59.494000,-1.718750,-71.795540,-72.016670,1.000000,-71.736110
59.495000,-1.640630,-71.802900,-72.025000,1.000000,-71.744450
59.496000,-1.582030,-71.810320,-72.033330,1.000000,-71.753090
59.497000,-1.474610,-71.817810,-72.041670,1.000000,-71.762000
59.498000,-1.503910,-71.825330,-72.050000,1.000000,-71.771060
59.499000,-1.376950,-71.832890,-72.058330,1.000000,-71.780140
59.500000,-1.406250,-71.840510,-72.066670,1.000000,-71.789320
59.501000,-1.298830,-71.848140,-72.075000,1.000000,-71.798480
59.502000,-1.318360,-71.855840,-72.083330,1.000000,-71.807670
59.524000,-0.566410,-72.030170,-72.266670,1.000000,-71.994490
59.525000,-0.654300,-72.038010,-72.275000,1.000000,-72.002400
59.527000,-0.732420,-72.053740,-72.291670,1.000000,-72.018520
59.528000,-0.712890,-72.061620,-72.300000,1.000000,-72.026710
59.529000,-0.781250,-72.069530,-72.308330,1.000000,-72.034770
59.530000,-0.693360,-72.077450,-72.316670,1.000000,-72.042760
59.531000,-0.732420,-72.085450,-72.325000,1.000000,-72.050660
59.532000,-0.615230,-72.093430,-72.333330,1.000000,-72.058620
59.533000,-0.654300,-72.101430,-72.341670,1.000000,-72.066540
59.534000,-0.673830,-72.109450,-72.350000,1.000000,-72.074550
59.535000,-0.634770,-72.117450,-72.358330,1.000000,-72.082520
59.536000,-0.703130,-72.125440,-72.366670,1.000000,-72.090520
59.537000,-0.683590,-72.133450,-72.375000,1.000000,-72.098460
59.538000,-0.791020,-72.141480,-72.383330,1.000000,-72.106320
59.539000,-0.654300,-72.149510,-72.391670,1.000000,-72.113950
59.540000,-0.771480,-72.157560,-72.400000,1.000000,-72.121610
59.541000,-0.664060,-72.165610,-72.408330,1.000000,-72.129370
59.542000,-0.761720,-72.173680,-72.416670,1.000000,-72.137210
59.543000,-0.722660,-72.181750,-72.425000,1.000000,-72.145010
59.544000,-0.761720,-72.189830,-72.433330,1.000000,-72.152760
59.578000,-1.210940,-72.467080,-72.716670,1.000000,-72.419460
59.579000,-1.201170,-72.475450,-72.725000,1.000000,-72.428540
59.581000,-1.093750,-72.492240,-72.741670,1.000000,-72.446980
59.582000,-1.025390,-72.500680,-72.750000,1.000000,-72.456220
59.583000,-0.986330,-72.509120,-72.758330,1.000000,-72.465350
59.584000,-0.917970,-72.517590,-72.766670,1.000000,-72.474430
59.585000,-0.869140,-72.526040,-72.775000,1.000000,-72.483490
59.586000,-0.820310,-72.534500,-72.783330,1.000000,-72.492500
59.587000,-0.820310,-72.542920,-72.791670,1.000000,-72.501470
59.588000,-0.839840,-72.551350,-72.800000,1.000000,-72.510420
59.589000,-0.800780,-72.559750,-72.808330,1.000000,-72.519380
59.590000,-0.800780,-72.568130,-72.816670,1.000000,-72.528190
59.591000,-0.820310,-72.576480,-72.825000,1.000000,-72.536910
59.592000,-0.800780,-72.584820,-72.833330,1.000000,-72.545520
59.593000,-0.849610,-72.593180,-72.841670,1.000000,-72.554090
59.593000,-0.849610,-72.593180,-72.841670,1.000000,-72.554090
59.594000,-0.859380,-72.601490,-72.850000,1.000000,-72.562550
59.595000,-0.849610,-72.609790,-72.858330,1.000000,-72.571090
59.596000,-0.869140,-72.618130,-72.866670,1.000000,-72.579600
59.597000,-0.849610,-72.626460,-72.875000,1.000000,-72.588090
59.598000,-0.859380,-72.634790,-72.883330,1.000000,-72.596490
59.611000,-0.859380,-72.742900,-72.991670,1.000000,-72.700820
59.612000,-0.859380,-72.751200,-73.000000,1.000000,-72.708820
59.614000,-0.839840,-72.767830,-73.016670,1.000000,-72.724720
59.615000,-0.800780,-72.776170,-73.025000,1.000000,-72.732580
59.616000,-0.771480,-72.784480,-73.033330,1.000000,-72.740620
59.617000,-0.820310,-72.792810,-73.041670,1.000000,-72.748640
59.618000,-0.712890,-72.801090,-73.050000,1.000000,-72.756730
59.619000,-0.859380,-72.809380,-73.058330,1.000000,-72.764850
59.620000,-0.859380,-72.817660,-73.066670,1.000000,-72.772910
59.621000,-0.927730,-72.825900,-73.075000,1.000000,-72.781030
59.622000,-0.849610,-72.834120,-73.083330,1.000000,-72.789150
59.623000,-0.966800,-72.842360,-73.091670,1.000000,-72.797340
59.624000,-1.025390,-72.850570,-73.100000,1.000000,-72.805470
59.625000,-1.083980,-72.858760,-73.108330,1.000000,-72.813560
59.626000,-1.103520,-72.866980,-73.116670,1.000000,-72.821660
59.627000,-1.015630,-72.875190,-73.125000,1.000000,-72.829700
59.628000,-1.201170,-72.883380,-73.133330,1.000000,-72.837780
59.629000,-1.259770,-72.891590,-73.141670,1.000000,-72.845660
59.630000,-1.220700,-72.899830,-73.150000,1.000000,-72.853520
59.631000,-1.142580,-72.908070,-73.158330,1.000000,-72.861290
59.644000,-1.337890,-73.015710,-73.266670,1.000000,-72.964430
59.645000,-1.318360,-73.024020,-73.275000,1.000000,-72.972570
59.647000,-1.308590,-73.040720,-73.291670,1.000000,-72.989230
59.648000,-1.191410,-73.049100,-73.300000,1.000000,-72.997700
59.649000,-1.220700,-73.057500,-73.308330,1.000000,-73.006300
59.650000,-1.181640,-73.065890,-73.316670,1.000000,-73.014880
59.651000,-1.103520,-73.074300,-73.325000,1.000000,-73.023490
59.652000,-1.142580,-73.082680,-73.333330,1.000000,-73.032190
59.653000,-1.171880,-73.091060,-73.341670,1.000000,-73.040880
59.654000,-1.044920,-73.099430,-73.350000,1.000000,-73.049670
59.655000,-1.220700,-73.107780,-73.358330,1.000000,-73.058490
59.656000,-1.191410,-73.116140,-73.366670,1.000000,-73.067310
59.657000,-1.240230,-73.124500,-73.375000,1.000000,-73.076100
59.658000,-1.152340,-73.132840,-73.383330,1.000000,-73.084820
59.659000,-1.210940,-73.141170,-73.391670,1.000000,-73.093470
59.660000,-1.210940,-73.149510,-73.400000,1.000000,-73.102100
59.661000,-1.250000,-73.157840,-73.408330,1.000000,-73.110680
